ID;CreatedAt;User;Action;Type;Severity;Endpoint;Status;OldValue;NewValue
1107;2026-04-08T23:29:53.386223300;admin;MENU_DELETED;DELETE;INFO;null;null;"MenuItem(menuItemId=62, label=menu, icon=menu, link=/menu-management, isTitle=false, isLayout=false, createdAt=2026-04-08T22:39:42.722806, updatedAt=2026-04-08T22:39:42.722806)";""
1108;2026-04-08T23:29:56.064287200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1109;2026-04-08T23:30:01.307525100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1110;2026-04-08T23:30:42.909489600;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':63,'label':'111','icon':'settings','link':'2222','parentId':57,'isTitle':false,'isLayout':false,'createdAt':'2026-04-08T23:30:42.8903044','updatedAt':'2026-04-08T23:30:42.8903044'}"
1111;2026-04-08T23:31:13.125441;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':63,'label':'111','icon':'settings','link':'2222','parent':{'menuItemId':3,'label':'Permissions','icon':'shield','link':'/role-permissions','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-02-25T22:43:52.726667','updatedAt':'2026-03-15T15:37:41.211937','roleMappings':[{'roleMenuMappingId':526,'createdAt':'2026-04-08T22:40:00.383147','updatedAt':'2026-04-08T22:40:00.383147'}]},'isTitle':false,'isLayout':false,'createdAt':'2026-04-08T23:30:42.890304','updatedAt':'2026-04-08T23:30:42.890304','roleMappings':[]}";"{'menuItemId':63,'label':'111','icon':'settings','link':'2222','parentId':3,'isTitle':false,'isLayout':false,'createdAt':'2026-04-08T23:30:42.890304','updatedAt':'2026-04-08T23:30:42.890304'}"
1112;2026-04-08T23:31:26.266249800;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
1113;2026-04-08T23:31:29.978201;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1114;2026-04-08T23:31:35.279380;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1115;2026-04-08T23:32:26.996807600;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':63,'label':'111','icon':'settings','link':'2222','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-08T23:30:42.890304','updatedAt':'2026-04-08T23:31:13.141432','roleMappings':[{'roleMenuMappingId':547,'createdAt':'2026-04-08T23:31:26.257464','updatedAt':'2026-04-08T23:31:26.257464'}]}";"{'menuItemId':63,'label':'111','icon':'settings','link':'2222','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-08T23:30:42.890304','updatedAt':'2026-04-08T23:31:13.141432'}"
1116;2026-04-08T23:32:31.225136500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1117;2026-04-08T23:35:07.475443500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1118;2026-04-09T11:47:40.979499600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1119;2026-04-09T11:48:18.005305100;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':63,'label':'111','icon':'user-check','link':'2222','parent':{'menuItemId':2,'label':'Utilisateurs','icon':'users','link':'/user-management','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-02-25T13:54:44.85','updatedAt':'2026-03-15T15:36:52.505807','roleMappings':[{'roleMenuMappingId':536,'createdAt':'2026-04-08T23:31:26.215701','updatedAt':'2026-04-08T23:31:26.215701'}]},'isTitle':false,'isLayout':false,'createdAt':'2026-04-08T23:30:42.890304','updatedAt':'2026-04-08T23:32:27.012485','roleMappings':[{'roleMenuMappingId':547,'createdAt':'2026-04-08T23:31:26.257464','updatedAt':'2026-04-08T23:31:26.257464'}]}";"{'menuItemId':63,'label':'111','icon':'user-check','link':'2222','parentId':2,'isTitle':false,'isLayout':false,'createdAt':'2026-04-08T23:30:42.890304','updatedAt':'2026-04-08T23:32:27.012485'}"
1120;2026-04-09T11:48:25.190564800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1121;2026-04-09T11:48:30.539156500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1122;2026-04-09T11:53:06.725237600;admin;MENU_UPDATED;UPDATE;INFO;null;null;"MenuItem(menuItemId=63, label=111, icon=user-check, link=user-management, isTitle=false, isLayout=false, createdAt=2026-04-08T23:30:42.890304, updatedAt=2026-04-09T11:48:18.008474)";"{'menuItemId':63,'label':'111','icon':'user-check','link':'user-management','parentId':2,'isTitle':false,'isLayout':false,'createdAt':'2026-04-08T23:30:42.890304','updatedAt':'2026-04-09T11:48:18.008474'}"
1123;2026-04-09T11:53:17.595497100;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1124;2026-04-09T11:53:22.894568900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1125;2026-04-09T11:53:57.614977200;admin;MENU_UPDATED;UPDATE;INFO;null;null;"MenuItem(menuItemId=63, label=111, icon=user-check, link=2222, isTitle=false, isLayout=false, createdAt=2026-04-08T23:30:42.890304, updatedAt=2026-04-09T11:53:06.741447)";"{'menuItemId':63,'label':'111','icon':'user-check','link':'2222','parentId':2,'isTitle':false,'isLayout':false,'createdAt':'2026-04-08T23:30:42.890304','updatedAt':'2026-04-09T11:53:06.741447'}"
1126;2026-04-09T11:54:02.591140500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1127;2026-04-09T11:54:07.936010500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1128;2026-04-09T11:57:16.657015200;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':64,'label':'222','icon':'list','link':'333','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-09T11:57:16.6249831','updatedAt':'2026-04-09T11:57:16.6249831'}"
1129;2026-04-09T13:38:34.690838800;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1130;2026-04-09T13:48:16.976314;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':65,'label':'777','icon':'menu','link':'8888','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-09T13:48:16.9606535','updatedAt':'2026-04-09T13:48:16.9606535'}"
1131;2026-04-09T13:48:32.764420600;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
1132;2026-04-09T13:48:36.432894900;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1133;2026-04-09T13:48:42.478231600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1134;2026-04-09T13:49:22.580968400;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':65,'label':'777','icon':'unlock','link':'8888','parent':{'menuItemId':64,'label':'222','icon':'list','link':'333','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-09T11:57:16.624983','updatedAt':'2026-04-09T11:57:16.624983','roleMappings':[]},'isTitle':false,'isLayout':false,'createdAt':'2026-04-09T13:48:16.960654','updatedAt':'2026-04-09T13:48:16.960654','roleMappings':[{'roleMenuMappingId':561,'createdAt':'2026-04-09T13:48:32.756108','updatedAt':'2026-04-09T13:48:32.756108'}]}";"{'menuItemId':65,'label':'777','icon':'unlock','link':'8888','parentId':64,'isTitle':false,'isLayout':false,'createdAt':'2026-04-09T13:48:16.960654','updatedAt':'2026-04-09T13:48:16.960654'}"
1135;2026-04-09T13:49:26.790625900;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1136;2026-04-09T13:49:32.388466200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1137;2026-04-09T13:49:50.762079800;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
1138;2026-04-09T13:49:54.053603200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1139;2026-04-09T13:50:01.787796500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1140;2026-04-09T13:50:23.215703;admin;MENU_DELETED;DELETE;INFO;null;null;"MenuItem(menuItemId=65, label=777, icon=unlock, link=8888, isTitle=false, isLayout=false, createdAt=2026-04-09T13:48:16.960654, updatedAt=2026-04-09T13:49:22.596887)";""
1141;2026-04-09T13:50:29.181288800;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':64,'label':'222','icon':'list','link':'333','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-09T11:57:16.624983','updatedAt':'2026-04-09T11:57:16.624983','roleMappings':[{'roleMenuMappingId':576,'createdAt':'2026-04-09T13:49:50.758234','updatedAt':'2026-04-09T13:49:50.758234'}]}";""
1142;2026-04-09T13:50:33.620910500;admin;MENU_DELETED;DELETE;INFO;null;null;"MenuItem(menuItemId=63, label=111, icon=user-check, link=2222, isTitle=false, isLayout=false, createdAt=2026-04-08T23:30:42.890304, updatedAt=2026-04-09T11:53:57.642886)";""
1143;2026-04-09T13:50:43.569120100;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':54,'label':'aaaa','icon':'dollar-sign','link':'aaaa','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:56:38.021537','updatedAt':'2026-04-02T21:56:38.021537','roleMappings':[{'roleMenuMappingId':573,'createdAt':'2026-04-09T13:49:50.753006','updatedAt':'2026-04-09T13:49:50.753006'}]}";""
1144;2026-04-09T13:50:49.593273400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1145;2026-04-09T13:50:56.346963400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1146;2026-04-09T13:53:04.326391;admin;USER_CREATED;CREATE;INFO;null;null;"";"{'id':69,'userName':'555','email':'user@gmail.com','firstName':'usss','lastName':'us','isActive':1,'createdAt':null,'updatedAt':null,'roleName':'VIEWER','siteName':'Tunisie','authorities':null,'mustChangePassword':true,'credentialsSent':false}"
1147;2026-04-09T13:53:33.293458600;admin;CREDENTIALS_SENT;READ;INFO;null;null;"";""
1148;2026-04-09T13:55:54.815979700;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1149;2026-04-09T13:56:01.298862900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1151;2026-04-09T13:58:41.938375600;admin;USER_DELETED;DELETE;INFO;null;null;"{'id':67,'userName':'1234','email':'jandoubiwijden@gmail.com','firstName':'wejden','lastName':'jendoubi','isActive':1,'createdAt':null,'updatedAt':null,'roleName':'MAGASINIER','siteName':'Tunisie','authorities':null,'mustChangePassword':true,'credentialsSent':true}";""
1152;2026-04-09T13:58:56.780148900;admin;USER_UPDATED;UPDATE;INFO;null;null;"{'id':69,'userName':'555','email':'user@gmail.com','firstName':'usss','lastName':'us','isActive':1,'createdAt':null,'updatedAt':null,'roleName':'VIEWER','siteName':'Tunisie','authorities':null,'mustChangePassword':true,'credentialsSent':false}";"{'id':69,'userName':'555','email':'jandoubiwijden@gmail.com','firstName':'usss','lastName':'us','isActive':1,'createdAt':null,'updatedAt':null,'roleName':'VIEWER','siteName':'Tunisie','authorities':null,'mustChangePassword':true,'credentialsSent':false}"
1153;2026-04-09T13:59:06.152581600;admin;CREDENTIALS_SENT;READ;INFO;null;null;"";""
1154;2026-04-09T14:00:23.371264100;admin;CREDENTIALS_SENT;READ;INFO;null;null;"";""
1155;2026-04-09T15:21:49.253273500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1156;2026-04-09T21:41:31.391037700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1157;2026-04-09T22:45:22.407082800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1158;2026-04-09T22:45:27.665162700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1159;2026-04-09T22:48:39.148246;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1160;2026-04-09T22:48:48.840413400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1161;2026-04-09T23:22:40.440697300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1162;2026-04-09T23:22:46.087091100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1163;2026-04-09T23:57:21.082773600;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1164;2026-04-09T23:57:27.443015;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1165;2026-04-09T23:57:49.193768;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1166;2026-04-09T23:58:28.998852500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
