ID;CreatedAt;User;Action;Type;Severity;Endpoint;Status;OldValue;NewValue
922;2026-04-02T15:50:35.356531600;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':49,'label':'444','icon':'trending-up','link':'3333','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T15:49:35.696275','updatedAt':'2026-04-02T15:49:35.696275','roleMappings':[{'roleMenuMappingId':383,'createdAt':'2026-04-02T15:50:02.685095','updatedAt':'2026-04-02T15:50:02.685095'}]}";""
923;2026-04-02T15:57:53.930245500;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':50,'label':'44','icon':'phone-call','link':'88','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T15:57:53.9060133','updatedAt':'2026-04-02T15:57:53.9060133'}"
924;2026-04-02T19:32:30.278157900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
925;2026-04-02T21:16:12.627716600;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
926;2026-04-02T21:16:44.685967500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
927;2026-04-02T21:18:03.798144900;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':51,'label':'24','icon':'feather icon-home','link':'06','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:18:03.7662037','updatedAt':'2026-04-02T21:18:03.7662037'}"
928;2026-04-02T21:18:23.847594700;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
929;2026-04-02T21:18:27.345476400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
930;2026-04-02T21:18:34.368648;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
931;2026-04-02T21:19:41.940795200;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':51,'label':'24','icon':'home','link':'06','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:18:03.766204','updatedAt':'2026-04-02T21:18:03.766204','roleMappings':[{'roleMenuMappingId':397,'createdAt':'2026-04-02T21:18:23.815826','updatedAt':'2026-04-02T21:18:23.815826'}]}";"{'menuItemId':51,'label':'24','icon':'home','link':'06','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:18:03.766204','updatedAt':'2026-04-02T21:18:03.766204'}"
932;2026-04-02T21:21:15.523973900;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':52,'label':'','icon':'align-center','link':'','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:21:15.4921039','updatedAt':'2026-04-02T21:21:15.4921039'}"
933;2026-04-02T21:21:59.319619800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
934;2026-04-02T21:22:04.568742400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
935;2026-04-02T21:23:09.283337800;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':52,'label':'11','icon':'align-center','link':'8888','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:21:15.492104','updatedAt':'2026-04-02T21:21:15.492104','roleMappings':[]}";"{'menuItemId':52,'label':'11','icon':'align-center','link':'8888','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:21:15.492104','updatedAt':'2026-04-02T21:21:15.492104'}"
936;2026-04-02T21:32:22.070871400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
937;2026-04-02T21:32:27.894844900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
938;2026-04-02T21:33:06.409204100;admin;MENU_DELETED;DELETE;INFO;null;null;"MenuItem(menuItemId=47, label=44, icon=shopping-cart, link=22, isTitle=false, isLayout=false, createdAt=2026-04-02T15:35:15.646770, updatedAt=2026-04-02T15:35:15.646770)";""
939;2026-04-02T21:33:14.907250700;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
940;2026-04-02T21:33:20.345329100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
941;2026-04-02T21:33:37.785508200;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
942;2026-04-02T21:33:41.410599200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
943;2026-04-02T21:33:47.420704;admin;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
944;2026-04-02T21:33:53.676584900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
945;2026-04-02T21:39:05.984985500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
946;2026-04-02T21:39:13.455141;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':50,'label':'44','icon':'phone-call','link':'88','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T15:57:53.906013','updatedAt':'2026-04-02T15:57:53.906013','roleMappings':[{'roleMenuMappingId':411,'createdAt':'2026-04-02T21:33:37.772618','updatedAt':'2026-04-02T21:33:37.772618'}]}";""
947;2026-04-02T21:39:18.514984500;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':48,'label':'2222','icon':'menu','link':'1122','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T15:38:27.919811','updatedAt':'2026-04-02T15:38:27.919811','roleMappings':[{'roleMenuMappingId':409,'createdAt':'2026-04-02T21:33:37.766187','updatedAt':'2026-04-02T21:33:37.766187'}]}";""
948;2026-04-02T21:39:23.692715900;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':51,'label':'24','icon':'home','link':'06','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:18:03.766204','updatedAt':'2026-04-02T21:19:41.972724','roleMappings':[{'roleMenuMappingId':410,'createdAt':'2026-04-02T21:33:37.769553','updatedAt':'2026-04-02T21:33:37.769553'}]}";""
949;2026-04-02T21:39:30.236193700;admin;MENU_DELETED;DELETE;INFO;null;null;"MenuItem(menuItemId=46, label=123, icon=help-circle, link=1111, isTitle=false, isLayout=false, createdAt=2026-04-02T15:26:27.706824, updatedAt=2026-04-02T15:26:49.306750)";""
950;2026-04-02T21:39:33.794194100;admin;MENU_DELETED;DELETE;INFO;null;null;"";""
951;2026-04-02T21:39:39.816625;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':43,'label':'qsdcfv','icon':'settings','link':'qsdfv','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-03-31T22:24:56.603973','updatedAt':'2026-03-31T22:24:56.603973','roleMappings':[]}";""
952;2026-04-02T21:39:44.136380800;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':52,'label':'11','icon':'align-center','link':'8888','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:21:15.492104','updatedAt':'2026-04-02T21:23:09.299669','roleMappings':[]}";""
953;2026-04-02T21:40:06.341391;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':31,'label':'11','icon':'trending-up','link':'22','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-03-16T22:51:19.65144','updatedAt':'2026-03-16T22:51:19.65144','roleMappings':[{'roleMenuMappingId':253,'createdAt':'2026-03-17T14:02:03.054832','updatedAt':'2026-03-17T14:02:03.054832'},{'roleMenuMappingId':404,'createdAt':'2026-04-02T21:33:37.751096','updatedAt':'2026-04-02T21:33:37.751096'}]}";"{'menuItemId':31,'label':'11','icon':'trending-up','link':'22','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-03-16T22:51:19.65144','updatedAt':'2026-03-16T22:51:19.65144'}"
954;2026-04-02T21:40:16.249965800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
955;2026-04-02T21:40:21.812094300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
956;2026-04-02T21:41:29.544557;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
957;2026-04-02T21:41:35.150063600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
958;2026-04-02T21:48:00.184511300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
959;2026-04-02T21:51:53.605623200;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':53,'label':'111','icon':'file-plus','link':'33','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:51:53.5896957','updatedAt':'2026-04-02T21:51:53.5896957'}"
960;2026-04-02T21:52:13.012528;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
961;2026-04-02T21:52:16.876676800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
962;2026-04-02T21:52:22.462535300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
963;2026-04-02T21:53:26.491540800;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':31,'label':'11','icon':'trending-up','link':'22','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-03-16T22:51:19.65144','updatedAt':'2026-04-02T21:40:06.421485','roleMappings':[{'roleMenuMappingId':253,'createdAt':'2026-03-17T14:02:03.054832','updatedAt':'2026-03-17T14:02:03.054832'},{'roleMenuMappingId':418,'createdAt':'2026-04-02T21:52:12.994637','updatedAt':'2026-04-02T21:52:12.994637'}]}";""
964;2026-04-02T21:53:38.570442100;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':32,'label':'qs','icon':'lock','link':'aaa','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-03-17T09:49:06.005717','updatedAt':'2026-03-17T09:49:06.005717','roleMappings':[{'roleMenuMappingId':419,'createdAt':'2026-04-02T21:52:12.995626','updatedAt':'2026-04-02T21:52:12.995626'}]}";""
965;2026-04-02T21:53:57.956591400;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':53,'label':'111','icon':'file-plus','link':'33','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:51:53.589696','updatedAt':'2026-04-02T21:51:53.589696','roleMappings':[{'roleMenuMappingId':422,'createdAt':'2026-04-02T21:52:13.003929','updatedAt':'2026-04-02T21:52:13.003929'}]}";""
966;2026-04-02T21:54:09.435023200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
967;2026-04-02T21:54:15.267904400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
968;2026-04-02T21:55:47.142882200;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':37,'label':'stockStatus','icon':'activity','link':'/stock/dashboard','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-29T22:01:50.796957','roleMappings':[{'roleMenuMappingId':420,'createdAt':'2026-04-02T21:52:12.995626','updatedAt':'2026-04-02T21:52:12.995626'}]}";"{'menuItemId':37,'label':'stockStatus','icon':'activity','link':'/stock/dashboard','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-29T22:01:50.796957'}"
969;2026-04-02T21:56:38.037282700;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':54,'label':'aaaa','icon':'dollar-sign','link':'aaaa','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-02T21:56:38.0215369','updatedAt':'2026-04-02T21:56:38.0215369'}"
970;2026-04-02T22:33:11.183184;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
971;2026-04-02T22:33:16.237316700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
972;2026-04-02T23:24:57.156790900;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
973;2026-04-02T23:25:03.345537700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
974;2026-04-02T23:35:05.939609200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
975;2026-04-02T23:35:10.936578400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
976;2026-04-03T00:10:22.707636600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
977;2026-04-03T01:22:24.422470800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
978;2026-04-03T11:00:39.682740800;admin;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
979;2026-04-03T11:00:46.798913;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
980;2026-04-03T16:13:20.679947800;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
981;2026-04-03T17:20:28.202709100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
982;2026-04-03T17:47:22.507869600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
983;2026-04-03T18:02:17.151631700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
984;2026-04-03T18:22:18.546411400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
985;2026-04-03T19:46:08.307164300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
986;2026-04-03T19:49:43.804692200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
987;2026-04-03T23:00:56.502605200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
988;2026-04-04T01:01:13.149958400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
989;2026-04-04T01:16:10.893306900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
990;2026-04-04T01:19:55.208673700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
991;2026-04-04T01:34:49.046043;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
992;2026-04-04T01:35:43.858395100;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':55,'label':'production-log','icon':'package','link':'/production-log','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-04T01:35:43.7986476','updatedAt':'2026-04-04T01:35:43.7986476'}"
993;2026-04-04T01:36:01.351002;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
994;2026-04-04T01:36:04.818028300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
995;2026-04-04T01:36:10.356327;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
996;2026-04-04T02:23:08.934242200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
997;2026-04-04T02:44:19.594840600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
998;2026-04-04T02:47:35.371044800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
999;2026-04-04T02:47:40.905248500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1000;2026-04-04T02:51:14.704178300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1001;2026-04-04T02:51:20.439409400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1002;2026-04-04T02:53:19.653140100;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1003;2026-04-04T02:53:45.243572600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1004;2026-04-04T02:56:42.980552800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1005;2026-04-04T02:56:53.613712700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1006;2026-04-04T03:06:39.137572500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1007;2026-04-04T03:20:01.493173300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1008;2026-04-04T12:07:06.992849;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1009;2026-04-04T12:15:02.407466500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1010;2026-04-04T12:15:56.456845700;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1011;2026-04-04T22:00:18.844170900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1012;2026-04-04T22:14:10.513199400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1013;2026-04-04T22:14:17.286525;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1014;2026-04-05T00:50:46.218803;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1015;2026-04-05T23:15:50.298506400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1016;2026-04-05T23:16:51.606366;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':56,'label':'inventory','icon':'shield-check','link':'inventory','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-05T23:16:51.5693776','updatedAt':'2026-04-05T23:16:51.5693776'}"
1017;2026-04-05T23:17:36.490259700;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
1018;2026-04-05T23:17:41.489123500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1019;2026-04-05T23:17:48.247360;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1020;2026-04-05T23:26:44.374401700;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1021;2026-04-05T23:26:53.431524300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1022;2026-04-05T23:28:45.558530800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1023;2026-04-05T23:28:54.968487700;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1024;2026-04-05T23:32:31.571670900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1025;2026-04-05T23:44:11.417115900;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1026;2026-04-05T23:44:16.886690300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1027;2026-04-05T23:57:28.883760900;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1028;2026-04-05T23:57:34.734234300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1029;2026-04-06T00:01:46.685744300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1030;2026-04-06T00:01:55.833181200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1031;2026-04-06T00:09:24.126233700;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':56,'label':'inventory','icon':'shield-check','link':'/inventory','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-05T23:16:51.569378','updatedAt':'2026-04-05T23:16:51.569378','roleMappings':[{'roleMenuMappingId':441,'createdAt':'2026-04-05T23:17:36.484147','updatedAt':'2026-04-05T23:17:36.484147'}]}";"{'menuItemId':56,'label':'inventory','icon':'shield-check','link':'/inventory','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-05T23:16:51.569378','updatedAt':'2026-04-05T23:16:51.569378'}"
1032;2026-04-06T00:09:34.608923400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1033;2026-04-06T00:09:40.339232;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1034;2026-04-06T00:10:59.914428;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
1035;2026-04-06T00:11:03.587499200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1036;2026-04-06T00:11:11.185782;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1037;2026-04-06T00:11:28.016454500;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':25,'label':'Card Management','icon':'layout-dashboard','link':'/card-management','parent':null,'isTitle':true,'isLayout':true,'createdAt':null,'updatedAt':'2026-03-31T02:08:41.817241','roleMappings':[{'roleMenuMappingId':446,'createdAt':'2026-04-06T00:10:59.882139','updatedAt':'2026-04-06T00:10:59.882139'}]}";""
1038;2026-04-06T00:11:36.288502200;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':26,'label':'card-management','icon':'layout-dashboard','link':'/card-management','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-03-13T11:31:34.158837','updatedAt':'2026-03-31T02:07:31.097393','roleMappings':[{'roleMenuMappingId':452,'createdAt':'2026-04-06T00:10:59.90186','updatedAt':'2026-04-06T00:10:59.90186'}]}";""
1039;2026-04-06T00:12:18.048427;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':57,'label':'card-management','icon':'grid','link':'/card-management','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-06T00:12:18.0330461','updatedAt':'2026-04-06T00:12:18.0330461'}"
1040;2026-04-06T00:12:53.421511900;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
1041;2026-04-06T00:12:57.796710;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1042;2026-04-06T00:13:03.863238600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1043;2026-04-06T00:14:43.043886400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1044;2026-04-06T00:15:53.555083600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1045;2026-04-06T00:19:40.436301500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1046;2026-04-06T00:20:08.003445900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1047;2026-04-06T00:20:23.401289500;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':56,'label':'inventory','icon':'shield-check','link':'/inventory','parent':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-05T23:16:51.569378','updatedAt':'2026-04-06T00:09:24.139306','roleMappings':[{'roleMenuMappingId':461,'createdAt':'2026-04-06T00:12:53.414124','updatedAt':'2026-04-06T00:12:53.414124'}]}";""
1048;2026-04-06T00:21:07.726516200;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':58,'label':'inventory','icon':'shield-check','link':'/inventory','parentId':null,'isTitle':true,'isLayout':true,'createdAt':'2026-04-06T00:21:07.7092312','updatedAt':'2026-04-06T00:21:07.7092312'}"
1049;2026-04-06T00:21:27.015150600;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
1050;2026-04-06T00:21:30.334150200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
1051;2026-04-06T00:21:35.887740500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1052;2026-04-06T00:46:37.338880;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
1053;2026-04-06T00:50:20.232040300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
