ID;CreatedAt;User;Action;Type;Severity;Endpoint;Status;OldValue;NewValue
722;2026-03-24T19:45:24.968993200;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/consultation','parent':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:42:09.168136','roleMappings':[{'roleMenuMappingId':291,'createdAt':'2026-03-24T19:42:20.994591','updatedAt':'2026-03-24T19:42:20.994591'}]}";"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/consultation','parentId':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:42:09.168136'}"
723;2026-03-24T19:48:13.451199200;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/dashboard','parent':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:45:24.98764','roleMappings':[{'roleMenuMappingId':291,'createdAt':'2026-03-24T19:42:20.994591','updatedAt':'2026-03-24T19:42:20.994591'}]}";"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/dashboard','parentId':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:45:24.98764'}"
724;2026-03-24T19:49:15.283946300;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/stock/consultation','parent':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:48:13.455818','roleMappings':[{'roleMenuMappingId':291,'createdAt':'2026-03-24T19:42:20.994591','updatedAt':'2026-03-24T19:42:20.994591'}]}";"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/stock/consultation','parentId':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:48:13.455818'}"
725;2026-03-24T19:52:42.928542800;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/stock/dashboard','parent':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:49:15.298062','roleMappings':[{'roleMenuMappingId':291,'createdAt':'2026-03-24T19:42:20.994591','updatedAt':'2026-03-24T19:42:20.994591'}]}";"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/stock/dashboard','parentId':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:49:15.298062'}"
726;2026-03-24T19:55:01.428893500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
727;2026-03-24T19:55:24.172205;1234;CONNEXION_OK;LOGIN;INFO;null;200;"";""
728;2026-03-24T19:55:42.745377500;1234;DECONNEXION;LOGOUT;INFO;null;null;"";""
729;2026-03-24T20:00:51.784855;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
730;2026-03-24T20:02:41.596529600;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/stock/consultation','parent':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:52:42.944684','roleMappings':[{'roleMenuMappingId':291,'createdAt':'2026-03-24T19:42:20.994591','updatedAt':'2026-03-24T19:42:20.994591'}]}";"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/stock/consultation','parentId':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T19:52:42.944684'}"
731;2026-03-24T20:05:01.170799300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
732;2026-03-24T20:07:37.706767400;admin;CREDENTIALS_SENT;READ;INFO;null;null;"";""
733;2026-03-25T18:36:37.116040600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
734;2026-03-25T18:51:30.807777900;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
735;2026-03-25T18:51:35.429263900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
736;2026-03-25T18:52:19.504809700;admin;MENU_UPDATED;UPDATE;INFO;null;null;"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/stock/dashboard','parent':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T20:02:41.612689','roleMappings':[{'roleMenuMappingId':291,'createdAt':'2026-03-24T19:42:20.994591','updatedAt':'2026-03-24T19:42:20.994591'}]}";"{'menuItemId':37,'label':'stockStatus','icon':'grid','link':'/stock/dashboard','parentId':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-24T19:42:09.168136','updatedAt':'2026-03-24T20:02:41.612689'}"
737;2026-03-25T18:55:12.188698500;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':38,'label':'stockCons','icon':'line-chart','link':'/stock/consultation','parentId':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-25T18:55:12.1735132','updatedAt':'2026-03-25T18:55:12.1735132'}"
738;2026-03-25T18:55:22.152999200;admin;MENU_SAVED;CREATE;INFO;null;null;"";""
739;2026-03-25T19:08:45.769959500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
740;2026-03-25T19:08:54.647704900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
741;2026-03-25T19:47:07.117417;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
742;2026-03-25T20:03:46.712258300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
743;2026-03-25T20:04:00.746375200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
744;2026-03-25T20:07:08.532013300;admin;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
745;2026-03-25T20:07:18.506529900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
746;2026-03-25T20:21:43.576054300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
747;2026-03-25T23:00:46.496009300;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
748;2026-03-25T23:37:59.135938800;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
749;2026-03-25T23:43:59.845192;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
750;2026-03-26T01:28:58.527794100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
751;2026-03-26T14:49:07.575313500;admin;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
752;2026-03-26T14:49:12.407822100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
753;2026-03-26T15:26:42.221554200;admin;TENTATIVE_ECHOUEE;LOGIN_FAILED;WARNING;null;401;"";""
754;2026-03-26T15:26:47.115241900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
755;2026-03-26T15:28:10.229045;admin;MENU_CREATED;CREATE;INFO;null;null;"";"{'menuItemId':39,'label':'stock ERP','icon':'clipboard-list','link':'/stock/dashboard','parentId':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-26T15:28:10.2097122','updatedAt':'2026-03-26T15:28:10.2097122'}"
756;2026-03-26T15:28:28.036136400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
757;2026-03-26T15:28:33.442688500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
758;2026-03-26T15:30:02.724005100;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':39,'label':'stock ERP','icon':'clipboard-list','link':'/stock/dashboard','parent':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-26T15:28:10.209712','updatedAt':'2026-03-26T15:28:10.209712','roleMappings':[]}";""
759;2026-03-26T15:42:37.881669500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
760;2026-03-26T15:42:42.523821100;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
761;2026-03-26T16:48:43.783053500;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
762;2026-03-26T16:58:26.234341400;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
763;2026-03-26T16:59:24.026831600;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
764;2026-03-26T17:08:13.513763600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
765;2026-03-26T19:30:24.752894;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
766;2026-03-26T19:51:37.748537600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
767;2026-03-26T20:04:22.505163;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
768;2026-03-26T20:04:29.408966600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
769;2026-03-26T20:13:46.014837100;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
770;2026-03-26T20:13:51.765096500;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
771;2026-03-26T20:20:53.366722300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
772;2026-03-26T20:21:00.150450200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
773;2026-03-26T20:47:13.330975400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
774;2026-03-26T20:47:18.104254900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
775;2026-03-26T20:57:59.323248400;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
776;2026-03-26T20:58:05.052959800;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
777;2026-03-26T21:26:37.360032300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
778;2026-03-26T21:26:42.989223200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
779;2026-03-26T21:47:50.531487200;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
780;2026-03-26T21:47:56.299751200;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
781;2026-03-26T22:03:54.009795100;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
782;2026-03-26T22:03:59.344652600;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
783;2026-03-26T22:13:10.292505300;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
784;2026-03-26T22:13:16.089543800;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
785;2026-03-26T23:42:44.776671100;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
786;2026-03-26T23:43:21.000015;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
787;2026-03-27T00:06:35.816222800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
788;2026-03-27T00:06:49.063255900;admin;CONNEXION_OK;LOGIN;INFO;null;200;"";""
789;2026-03-27T00:45:31.390084500;admin;MENU_DELETED;DELETE;INFO;null;null;"{'menuItemId':38,'label':'stockCons','icon':'line-chart','link':'/stock/consultation','parent':null,'isTitle':false,'isLayout':false,'createdAt':'2026-03-25T18:55:12.173513','updatedAt':'2026-03-25T18:55:12.173513','roleMappings':[{'roleMenuMappingId':301,'createdAt':'2026-03-25T18:55:22.13667','updatedAt':'2026-03-25T18:55:22.13667'}]}";""
790;2026-03-27T00:46:01.165220800;admin;DECONNEXION;LOGOUT;INFO;null;null;"";""
